USER_ID,feat1,feat2,feat3,feat4,feat5,ITEM_ID
user_2255,7,8,2,4,3,item_1
user_2256,10,2,3,4,8,item_3
user_2257,7,8,2,4,4,item_0
user_2258,10,10,1,1,10,item_3
user_2259,10,2,4,2,5,item_0
user_2260,10,9,7,1,6,item_0
user_2261,10,9,3,2,5,item_2
user_2262,5,8,6,8,4,item_2
user_2263,5,3,1,10,6,item_0
user_2264,10,6,2,6,8,item_0
user_2265,10,7,6,1,7,item_2
user_2266,5,5,2,7,6,item_2
user_2267,9,8,7,9,4,item_0
user_2268,10,8,5,5,5,item_0
user_2269,4,1,2,3,3,item_2
user_2270,7,8,1,1,3,item_0
user_2271,5,10,4,7,2,item_2
user_2272,4,2,5,7,9,item_0
user_2273,1,2,1,2,9,item_2
user_2274,2,7,6,6,8,item_0
user_2275,8,10,6,9,8,item_2
user_2276,1,10,6,8,1,item_0
user_2277,1,7,7,7,5,item_0
user_2278,3,7,5,1,1,item_2
user_2279,3,6,6,9,3,item_2
user_2280,1,9,4,7,3,item_0
user_2281,3,5,2,4,1,item_2
user_2282,3,2,3,1,4,item_2
user_2283,6,8,6,7,8,item_2
user_2284,9,8,5,1,7,item_0
user_2285,7,1,4,8,4,item_3
user_2286,5,5,1,9,9,item_0
user_2287,8,5,5,2,8,item_2
user_2288,5,1,1,1,8,item_2
user_2289,9,7,7,3,2,item_2
user_2290,8,8,9,10,8,item_2
user_2291,3,3,6,1,6,item_2
user_2292,5,8,4,6,6,item_0
user_2293,8,3,6,1,2,item_0
user_2294,5,1,10,9,3,item_2
user_2295,6,5,4,10,2,item_0
user_2296,2,3,6,5,7,item_3
user_2297,4,3,6,2,5,item_2
user_2298,5,7,3,4,7,item_2
user_2299,9,1,10,1,9,item_0
user_2300,2,6,7,5,10,item_3
user_2301,9,2,4,2,8,item_2
user_2302,8,2,8,7,2,item_2
user_2303,3,6,10,5,6,item_3
user_2304,9,10,10,9,8,item_0
user_2305,1,4,7,8,8,item_0
user_2306,10,5,6,6,2,item_0
user_2307,8,6,1,6,9,item_0
user_2308,4,9,9,8,3,item_3
user_2309,4,4,10,4,6,item_0
user_2310,10,2,4,4,9,item_2
user_2311,4,8,9,3,1,item_1
user_2312,6,3,10,3,4,item_0
user_2313,2,1,2,6,6,item_0
user_2314,2,5,7,6,2,item_2
user_2315,5,2,6,6,1,item_0
user_2316,2,3,5,3,1,item_0
user_2317,10,10,9,5,4,item_0
user_2318,2,7,10,7,4,item_0
user_2319,8,5,8,8,2,item_2
user_2320,8,8,10,3,10,item_0
user_2321,4,9,3,10,4,item_0
user_2322,1,3,2,9,6,item_2
user_2323,6,1,9,2,4,item_0
user_2324,6,3,2,2,9,item_0
user_2325,1,9,10,6,3,item_2
user_2326,2,10,10,5,3,item_2
user_2327,9,6,7,1,9,item_2
user_2328,5,3,6,6,5,item_2
user_2329,2,8,2,1,10,item_2
user_2330,3,3,5,1,9,item_0
user_2331,4,5,2,5,9,item_0
user_2332,3,5,5,6,1,item_0
user_2333,8,10,8,9,2,item_0
user_2334,4,6,3,8,6,item_0
user_2335,5,9,8,2,7,item_2
user_2336,4,9,7,8,3,item_2
user_2337,6,4,8,8,4,item_0
user_2338,8,5,1,1,3,item_2
user_2339,10,1,3,3,5,item_0
user_2340,7,5,8,4,6,item_2
user_2341,8,1,1,5,5,item_0
user_2342,9,3,2,1,2,item_0
user_2343,1,10,7,9,3,item_2
user_2344,4,2,6,10,3,item_0
user_2345,5,2,3,2,8,item_0
user_2346,6,6,1,1,9,item_2
user_2347,2,7,10,9,3,item_1
user_2348,7,8,2,6,9,item_0
user_2349,8,1,2,2,8,item_0
user_2350,6,4,9,6,4,item_3
user_2351,10,10,10,7,4,item_2
user_2352,4,2,7,9,7,item_0
user_2353,3,5,5,9,5,item_3
user_2354,7,10,4,7,2,item_0
user_2355,5,6,10,1,4,item_2
user_2356,4,3,3,5,8,item_0
user_2357,2,5,6,2,2,item_0
user_2358,4,7,7,7,5,item_2
user_2359,7,7,10,10,4,item_2
user_2360,10,7,1,1,5,item_2
user_2361,8,7,5,4,5,item_0
user_2362,10,7,2,8,7,item_0
user_2363,10,6,7,3,1,item_2
user_2364,2,10,10,1,8,item_1
user_2365,4,8,4,4,4,item_0
user_2366,5,8,3,6,5,item_2
user_2367,9,5,2,5,6,item_2
user_2368,1,10,9,9,6,item_0
user_2369,2,9,3,3,9,item_1
user_2370,3,10,6,6,9,item_2
user_2371,1,5,4,10,1,item_1
user_2372,9,1,6,6,9,item_2
user_2373,7,2,4,4,2,item_1
user_2374,7,6,2,4,5,item_1
user_2375,2,3,1,5,6,item_0
user_2376,10,2,9,5,3,item_2
user_2377,9,10,8,5,8,item_2
user_2378,8,4,2,1,2,item_0
user_2379,4,3,2,6,2,item_0
user_2380,4,4,6,7,9,item_0
user_2381,8,9,4,5,6,item_2
user_2382,7,3,8,2,1,item_0
user_2383,4,9,10,5,8,item_0
user_2384,1,2,3,3,9,item_2
user_2385,6,9,4,7,7,item_0
user_2386,1,4,5,3,6,item_2
user_2387,1,8,8,2,1,item_0
user_2388,6,8,4,1,5,item_2
user_2389,10,9,1,3,3,item_0
user_2390,5,8,9,3,3,item_0
user_2391,4,2,6,8,1,item_2
user_2392,4,10,1,9,4,item_0
user_2393,7,10,5,10,3,item_0
user_2394,1,7,5,2,2,item_2
user_2395,5,8,8,7,9,item_0
user_2396,4,4,8,1,10,item_0
user_2397,4,7,8,5,9,item_0
user_2398,1,1,2,2,2,item_0
user_2399,6,10,1,4,4,item_2
user_2400,3,5,3,1,1,item_2
user_2401,2,7,3,2,8,item_2
user_2402,8,2,3,7,5,item_3
user_2403,5,1,7,6,7,item_0
user_2404,2,7,10,5,4,item_2
user_2405,2,6,10,6,4,item_2
user_2406,7,9,6,9,2,item_2
user_2407,3,1,7,8,3,item_0
user_2408,9,8,5,8,7,item_0
user_2409,3,7,8,4,1,item_2
user_2410,10,3,5,10,3,item_2
user_2411,6,9,4,1,1,item_2
user_2412,2,6,1,10,6,item_0
user_2413,7,9,6,4,3,item_3
user_2414,8,1,10,5,7,item_0
user_2415,5,1,2,6,2,item_2
user_2416,8,6,7,6,9,item_2
user_2417,3,6,7,6,9,item_2
user_2418,3,7,8,2,2,item_0
user_2419,2,8,9,4,10,item_0
user_2420,4,2,10,3,4,item_2
user_2421,10,7,8,2,8,item_2
user_2422,2,3,10,6,9,item_2
user_2423,7,7,6,7,7,item_2
user_2424,7,6,4,10,3,item_0
user_2425,4,2,7,8,6,item_0
user_2426,3,3,9,2,1,item_0
user_2427,6,8,4,8,4,item_2
user_2428,10,1,4,8,9,item_2
user_2429,8,4,10,2,4,item_2
user_2430,1,2,6,3,8,item_0
user_2431,4,5,5,6,9,item_3
user_2432,9,6,9,7,3,item_2
user_2433,3,5,10,8,3,item_2
user_2434,10,10,1,3,9,item_0
user_2435,10,8,2,8,2,item_0
user_2436,1,3,6,4,6,item_0
user_2437,5,8,1,2,7,item_0
user_2438,5,10,2,4,8,item_2
user_2439,7,1,10,9,1,item_0
user_2440,7,4,1,3,6,item_0
user_2441,1,8,8,6,3,item_0
user_2442,3,4,9,10,9,item_0
user_2443,10,1,4,9,8,item_0
user_2444,3,10,9,8,9,item_2
user_2445,10,1,10,6,8,item_0
user_2446,8,10,7,4,3,item_2
user_2447,4,4,1,5,2,item_2
user_2448,8,9,8,1,3,item_0
user_2449,1,2,3,3,5,item_2
user_2450,3,6,10,1,9,item_0
user_2451,6,4,4,2,1,item_0
user_2452,8,6,10,8,6,item_2
user_2453,6,5,4,9,9,item_2
user_2454,6,1,2,4,4,item_2
user_2455,1,5,10,1,9,item_2
user_2456,2,3,3,1,2,item_0
user_2457,9,3,4,7,3,item_0
user_2458,7,5,5,6,3,item_0
user_2459,10,9,8,1,8,item_2
user_2460,9,7,7,4,6,item_2
user_2461,6,9,8,8,7,item_2
user_2462,5,3,3,9,7,item_0
user_2463,10,9,3,1,9,item_2
user_2464,2,7,9,10,4,item_3
user_2465,6,5,10,7,8,item_2
user_2466,7,9,2,4,8,item_2
user_2467,9,1,9,5,6,item_0
user_2468,4,10,4,10,10,item_0
user_2469,7,2,4,4,9,item_0
user_2470,4,4,7,4,3,item_2
user_2471,1,7,1,4,10,item_3
user_2472,9,6,3,4,7,item_2
user_2473,10,3,1,1,6,item_2
user_2474,9,2,8,4,6,item_0
user_2475,4,10,9,1,5,item_2
user_2476,3,1,5,9,6,item_2
user_2477,7,1,6,6,9,item_0
user_2478,9,8,7,2,10,item_0
user_2479,8,6,5,9,1,item_2
user_2480,5,7,5,5,8,item_2
user_2481,7,10,10,2,8,item_0
user_2482,3,1,10,3,10,item_0
user_2483,10,3,6,4,5,item_0
user_2484,5,10,7,5,8,item_3
user_2485,5,5,9,8,5,item_0
user_2486,7,3,2,8,6,item_0
user_2487,10,6,4,5,9,item_2
user_2488,6,10,1,8,8,item_0
user_2489,3,9,6,5,7,item_2
user_2490,3,6,6,8,10,item_2
user_2491,9,7,1,10,3,item_1
user_2492,2,9,9,4,5,item_0
user_2493,10,1,1,3,6,item_3
user_2494,4,10,7,1,4,item_2
user_2495,9,9,7,8,5,item_2
user_2496,5,1,3,6,6,item_0
user_2497,2,10,1,8,2,item_1
user_2498,10,5,7,8,7,item_0
user_2499,3,6,5,6,6,item_2
user_2500,8,8,3,6,6,item_0
user_2501,7,1,4,5,1,item_0
user_2502,2,8,9,7,10,item_0
user_2503,4,9,9,9,2,item_3
user_2504,10,3,10,1,1,item_2
user_2505,8,4,8,9,6,item_0
user_2506,1,6,7,1,2,item_2
user_2507,3,2,9,1,7,item_2
user_2508,3,9,3,5,9,item_0
user_2509,7,2,4,1,10,item_0
user_2510,7,5,9,8,4,item_0
user_2511,9,8,5,1,6,item_2
user_2512,8,4,1,5,10,item_0
user_2513,5,3,4,7,5,item_2
user_2514,3,10,7,4,6,item_0
user_2515,7,2,4,3,5,item_2
user_2516,3,7,8,7,2,item_0
user_2517,4,5,10,4,9,item_2
user_2518,6,3,8,8,4,item_0
user_2519,10,3,8,10,1,item_2
user_2520,2,3,2,2,10,item_3
user_2521,9,9,9,8,7,item_0
user_2522,8,9,3,9,4,item_0
user_2523,9,10,8,9,4,item_2
user_2524,9,5,1,6,8,item_0
user_2525,2,10,4,1,7,item_2
user_2526,10,7,8,8,9,item_0
user_2527,10,8,8,3,7,item_2
user_2528,2,5,6,4,9,item_2
user_2529,8,9,4,3,8,item_0
user_2530,1,7,5,7,10,item_0
user_2531,8,1,5,7,10,item_0
user_2532,1,2,3,5,6,item_0
user_2533,3,5,10,9,4,item_0
user_2534,8,2,10,9,7,item_0
user_2535,9,4,6,3,8,item_0
user_2536,9,9,7,10,5,item_0
user_2537,4,1,8,3,1,item_0
user_2538,3,3,10,2,9,item_0
user_2539,4,5,8,10,6,item_2
user_2540,10,4,5,10,7,item_0
user_2541,8,6,1,7,4,item_0
user_2542,9,2,7,6,1,item_0
user_2543,6,6,6,7,10,item_2
user_2544,10,1,1,4,1,item_0
user_2545,4,1,10,2,1,item_1
user_2546,8,1,3,8,5,item_2
user_2547,2,3,3,5,1,item_0
user_2548,7,8,3,9,1,item_0
user_2549,2,3,6,9,7,item_2
user_2550,9,4,6,1,4,item_0
user_2551,10,7,2,8,4,item_0
user_2552,3,7,2,5,3,item_2
user_2553,9,9,3,8,6,item_2
user_2554,3,5,5,6,4,item_0
user_2555,4,10,1,6,8,item_2
user_2556,4,9,9,2,2,item_0
user_2557,6,9,7,3,3,item_1
user_2558,1,2,3,3,7,item_0
user_2559,1,5,7,4,2,item_0
user_2560,9,6,5,7,10,item_2
user_2561,6,8,3,2,7,item_2
user_2562,8,7,1,4,2,item_2
user_2563,6,4,1,10,4,item_3
user_2564,10,7,5,1,1,item_0
user_2565,4,1,8,8,8,item_2
user_2566,4,4,8,4,7,item_3
user_2567,3,6,9,9,3,item_2
user_2568,1,9,1,5,4,item_2
user_2569,10,4,2,6,3,item_0
user_2570,8,5,5,8,8,item_0
user_2571,6,5,7,7,9,item_2
user_2572,10,10,5,1,2,item_2
user_2573,9,9,8,8,3,item_0
user_2574,3,6,9,2,8,item_0
user_2575,7,2,7,9,1,item_2
user_2576,5,5,8,5,4,item_0
user_2577,5,7,10,9,5,item_0
user_2578,9,9,1,8,10,item_2
user_2579,8,9,9,4,8,item_0
user_2580,7,3,7,3,4,item_2
user_2581,10,8,3,4,1,item_1
user_2582,6,9,1,4,6,item_0
user_2583,10,7,8,2,6,item_0
user_2584,8,1,4,2,7,item_2
user_2585,1,8,8,4,1,item_2
user_2586,10,4,2,10,9,item_3
user_2587,8,2,9,1,3,item_2
user_2588,2,3,4,3,4,item_2
user_2589,2,2,4,1,4,item_0
user_2590,7,7,9,3,5,item_2
user_2591,7,7,3,8,1,item_0
user_2592,7,10,9,6,4,item_0
user_2593,8,4,10,4,5,item_2
user_2594,3,5,5,4,4,item_0
user_2595,4,2,1,1,5,item_3
user_2596,3,9,3,8,10,item_2
user_2597,9,2,8,2,3,item_0
user_2598,1,4,8,3,2,item_2
user_2599,7,7,1,3,6,item_2
user_2600,5,3,8,9,7,item_2
user_2601,7,8,9,2,4,item_0
user_2602,1,3,5,6,4,item_2
user_2603,6,7,8,4,3,item_2
user_2604,5,6,8,6,6,item_3
user_2605,4,1,1,4,1,item_0
user_2606,6,8,9,3,10,item_2
user_2607,2,7,4,7,10,item_2
user_2608,6,2,6,4,1,item_2
user_2609,10,4,3,4,8,item_0
user_2610,9,9,5,10,4,item_0
user_2611,9,9,10,3,1,item_0
user_2612,2,2,6,10,3,item_0
user_2613,4,7,4,4,7,item_0
user_2614,5,6,7,7,5,item_0
user_2615,4,7,3,2,4,item_2
user_2616,4,9,6,4,8,item_3
user_2617,7,6,9,4,10,item_0
user_2618,9,9,9,3,7,item_0
user_2619,1,7,10,3,6,item_1
user_2620,3,4,7,9,7,item_0
user_2621,8,8,6,4,10,item_2
user_2622,7,2,7,1,4,item_0
user_2623,7,8,1,7,4,item_0
user_2624,9,7,6,3,2,item_0
user_2625,7,9,3,4,6,item_0
user_2626,10,10,4,8,8,item_2
user_2627,2,5,7,10,10,item_2
user_2628,2,6,6,2,4,item_0
user_2629,4,1,10,1,8,item_0
user_2630,1,8,9,8,5,item_0
user_2631,9,5,1,4,3,item_0
user_2632,5,2,8,3,2,item_2
user_2633,8,10,6,8,2,item_0
user_2634,5,5,3,1,2,item_1
user_2635,1,5,7,8,3,item_1
user_2636,5,9,6,10,1,item_0
user_2637,2,3,5,6,4,item_2
user_2638,3,2,2,8,9,item_2
user_2639,3,7,7,7,4,item_0
user_2640,6,3,8,8,1,item_2
user_2641,10,5,6,6,8,item_0
user_2642,4,9,9,5,4,item_0
user_2643,8,6,4,9,7,item_0
user_2644,4,5,2,9,8,item_0
user_2645,3,1,10,1,10,item_3
user_2646,5,6,7,9,4,item_1
user_2647,5,10,9,5,9,item_0
user_2648,6,8,4,7,9,item_0
user_2649,10,2,2,9,5,item_2
user_2650,6,6,3,4,8,item_0
user_2651,8,3,7,10,5,item_0
user_2652,8,9,10,7,3,item_0
user_2653,5,9,8,6,2,item_3
user_2654,2,9,8,1,3,item_2
user_2655,1,10,5,8,4,item_0
user_2656,4,2,6,9,3,item_0
user_2657,4,8,2,3,9,item_0
user_2658,10,9,2,5,1,item_0
user_2659,5,1,7,7,2,item_0
user_2660,4,7,8,7,2,item_0
user_2661,7,7,7,8,9,item_0
user_2662,9,5,3,4,3,item_1
user_2663,2,4,8,9,7,item_0
user_2664,9,1,3,5,3,item_2
user_2665,6,6,2,10,3,item_0
user_2666,10,6,1,8,4,item_0
user_2667,2,6,3,8,7,item_2
user_2668,6,2,1,8,9,item_0
user_2669,9,2,1,6,9,item_2
user_2670,6,9,8,7,3,item_2
user_2671,9,7,7,4,2,item_2
user_2672,9,1,4,2,8,item_3
user_2673,6,4,6,1,5,item_0
user_2674,3,7,6,10,4,item_2
user_2675,6,2,3,9,5,item_0
user_2676,8,3,10,8,4,item_0
user_2677,6,6,8,7,3,item_0
user_2678,6,9,5,1,10,item_0
user_2679,1,9,9,6,2,item_0
user_2680,8,8,6,3,2,item_2
user_2681,7,3,2,8,10,item_0
user_2682,7,3,4,10,1,item_0
user_2683,2,7,4,5,6,item_2
user_2684,9,7,5,5,9,item_2
user_2685,7,5,10,2,8,item_0
user_2686,6,9,5,6,1,item_0
user_2687,6,6,5,3,5,item_0
user_2688,10,3,5,10,5,item_2
user_2689,7,2,8,7,9,item_0
user_2690,5,9,10,6,7,item_0
user_2691,3,3,7,3,4,item_0
user_2692,10,10,2,1,2,item_0
user_2693,3,2,10,1,3,item_0
user_2694,7,3,7,9,2,item_0
user_2695,9,10,6,1,6,item_2
user_2696,7,4,8,9,3,item_0
user_2697,9,9,6,9,6,item_0
user_2698,6,10,5,9,4,item_0
user_2699,6,4,2,6,4,item_0
user_2700,4,9,9,8,9,item_0
user_2701,1,7,8,3,6,item_2
user_2702,2,8,9,5,7,item_0
user_2703,4,7,10,9,5,item_0
user_2704,3,7,2,10,4,item_2
user_2705,8,1,1,5,3,item_2
user_2706,5,6,10,1,6,item_0
user_2707,1,10,8,7,10,item_0
user_2708,3,2,9,10,2,item_2
user_2709,7,3,1,7,10,item_0
user_2710,9,9,2,4,7,item_0
user_2711,1,9,8,8,6,item_0
user_2712,10,2,3,10,7,item_0
user_2713,7,7,2,2,7,item_0
user_2714,8,7,7,8,3,item_0
user_2715,2,8,7,3,3,item_2
user_2716,9,9,5,6,5,item_0
user_2717,9,3,10,2,3,item_1
user_2718,6,8,1,6,2,item_2
user_2719,9,6,10,8,10,item_0
user_2720,1,5,7,6,10,item_2
user_2721,6,1,7,10,10,item_2
user_2722,5,6,7,5,8,item_0
user_2723,5,10,9,6,6,item_0
user_2724,6,3,7,5,2,item_2
user_2725,7,1,1,2,1,item_2
user_2726,5,8,3,4,8,item_0
user_2727,4,2,9,3,9,item_0
user_2728,10,3,9,6,1,item_2
user_2729,7,9,9,6,1,item_0
user_2730,4,6,3,3,9,item_1
user_2731,2,3,1,3,10,item_2
user_2732,8,3,2,2,3,item_0
user_2733,5,1,2,7,4,item_0
user_2734,9,1,7,6,5,item_2
user_2735,9,10,4,10,2,item_0
user_2736,5,9,1,1,10,item_2
user_2737,7,6,10,1,8,item_0
user_2738,9,7,6,9,5,item_0
user_2739,10,6,10,6,3,item_3
user_2740,9,5,2,3,5,item_0
user_2741,5,9,8,5,3,item_0
user_2742,5,2,3,4,8,item_2
user_2743,5,10,7,3,9,item_0
user_2744,2,2,3,4,10,item_2
user_2745,5,8,3,4,6,item_0
user_2746,4,8,8,2,9,item_0
user_2747,2,1,1,2,5,item_2
user_2748,10,1,4,5,10,item_0
user_2749,4,6,3,8,3,item_2
user_2750,8,8,7,4,7,item_2
user_2751,3,9,7,10,7,item_0
user_2752,4,7,2,9,7,item_2
user_2753,8,3,6,5,7,item_2
user_2754,8,5,8,9,5,item_2
user_2755,5,5,8,6,2,item_2
user_2756,10,6,3,5,9,item_0
user_2757,4,8,1,9,8,item_0
user_2758,4,5,4,4,2,item_2
user_2759,9,6,1,4,3,item_0
user_2760,8,10,8,1,9,item_0
user_2761,8,7,7,5,8,item_2
user_2762,3,10,3,1,6,item_0
user_2763,5,7,3,2,10,item_0
user_2764,3,9,1,6,7,item_0
user_2765,7,1,1,7,4,item_2
user_2766,3,10,10,4,8,item_0
user_2767,2,8,4,8,3,item_2
user_2768,9,2,3,6,3,item_2
user_2769,4,8,10,5,7,item_3
user_2770,6,4,2,5,6,item_2
user_2771,4,9,8,9,10,item_0
user_2772,1,10,1,6,10,item_0
user_2773,8,9,9,10,8,item_2
user_2774,9,2,1,8,4,item_0
user_2775,10,3,10,8,9,item_2
user_2776,4,5,4,2,1,item_0
user_2777,9,9,9,5,3,item_2
user_2778,7,7,9,1,9,item_2
user_2779,10,5,7,10,2,item_0
user_2780,6,1,6,8,6,item_0
user_2781,8,3,3,6,8,item_2
user_2782,8,9,3,3,1,item_2
user_2783,7,7,1,7,8,item_0
user_2784,5,9,3,4,10,item_1
user_2785,7,9,6,2,4,item_2
user_2786,9,6,5,8,2,item_2
user_2787,6,6,9,8,9,item_0
user_2788,3,2,1,4,1,item_2
user_2789,4,1,6,1,4,item_0
user_2790,10,4,7,9,3,item_0
user_2791,3,6,5,7,4,item_0
user_2792,8,6,7,5,7,item_0
user_2793,4,9,3,4,8,item_2
user_2794,7,9,6,3,7,item_1
user_2795,1,10,5,9,7,item_0
user_2796,8,10,3,5,9,item_0
user_2797,10,8,5,3,7,item_0
user_2798,3,8,6,4,8,item_0
user_2799,5,9,1,10,3,item_0
user_2800,2,2,7,3,7,item_3
user_2801,3,10,8,1,7,item_2
user_2802,3,5,6,9,6,item_2
user_2803,5,8,4,10,4,item_2
user_2804,5,10,9,9,3,item_0
user_2805,3,1,8,3,4,item_2
user_2806,2,7,1,2,8,item_2
user_2807,2,5,9,8,1,item_2
user_2808,5,8,8,3,9,item_0
user_2809,6,1,6,7,8,item_0
user_2810,3,9,2,3,2,item_2
user_2811,4,8,9,7,1,item_2
user_2812,8,4,1,6,8,item_0
user_2813,9,3,6,8,1,item_2
user_2814,7,6,10,7,8,item_0
user_2815,2,9,8,4,9,item_0
user_2816,7,1,5,10,2,item_0
user_2817,9,10,5,5,4,item_0
user_2818,8,6,3,8,8,item_2
user_2819,2,2,3,7,9,item_2
user_2820,10,8,7,6,8,item_0
user_2821,2,10,7,8,1,item_0
user_2822,6,7,7,10,10,item_0
user_2823,6,3,5,3,6,item_0
user_2824,8,5,10,10,5,item_0
user_2825,4,4,3,2,8,item_2
user_2826,6,5,8,8,2,item_0
user_2827,2,7,9,4,4,item_0
user_2828,7,7,6,7,8,item_0
user_2829,10,4,3,6,1,item_0
user_2830,7,10,7,6,8,item_0
user_2831,3,4,6,2,8,item_2
user_2832,3,2,7,6,9,item_0
user_2833,10,6,10,2,1,item_0
user_2834,10,7,8,2,5,item_0
user_2835,7,1,7,5,8,item_2
user_2836,6,6,8,7,9,item_0
user_2837,7,8,7,3,2,item_0
user_2838,1,6,1,10,1,item_0
user_2839,3,1,10,1,7,item_2
user_2840,2,7,3,2,9,item_0
user_2841,8,6,3,2,2,item_0
user_2842,8,4,2,8,9,item_2
user_2843,5,1,4,7,7,item_2
user_2844,6,3,6,6,1,item_0
user_2845,5,3,2,9,5,item_2
user_2846,7,10,7,8,9,item_2
user_2847,2,4,2,6,7,item_2
user_2848,4,6,6,6,2,item_2
user_2849,5,1,3,3,10,item_0
user_2850,7,4,8,5,4,item_0
user_2851,4,10,5,10,10,item_0
user_2852,2,8,10,3,5,item_3
user_2853,1,7,10,2,4,item_0
user_2854,6,6,3,4,5,item_2
user_2855,3,8,1,9,3,item_2
user_2856,4,6,4,5,6,item_2
user_2857,8,10,1,4,8,item_0
user_2858,10,5,6,5,5,item_0
user_2859,1,1,4,6,3,item_2
user_2860,9,8,7,2,8,item_0
user_2861,6,10,9,2,1,item_2
user_2862,1,7,10,8,6,item_0
user_2863,9,4,2,4,2,item_0
user_2864,1,8,9,5,1,item_0
user_2865,10,7,1,2,10,item_1
user_2866,3,9,10,10,4,item_0
user_2867,9,3,8,4,6,item_1
user_2868,9,3,3,10,8,item_2
user_2869,1,2,7,6,7,item_0
user_2870,6,4,9,1,10,item_0
user_2871,2,5,4,2,3,item_0
user_2872,10,1,6,10,7,item_0
user_2873,3,6,8,2,7,item_0
user_2874,9,3,10,3,2,item_2
user_2875,10,4,4,3,7,item_2
user_2876,5,2,6,3,3,item_0
user_2877,1,10,7,10,6,item_0
user_2878,10,9,2,8,3,item_0
user_2879,2,3,1,3,10,item_0
user_2880,3,9,8,5,2,item_0
user_2881,6,9,3,2,5,item_0
user_2882,6,3,10,5,2,item_2
user_2883,4,9,7,4,7,item_2
user_2884,7,8,3,1,6,item_2
user_2885,9,2,8,3,8,item_2
user_2886,7,6,3,5,2,item_0
user_2887,4,5,1,2,3,item_2
user_2888,1,10,8,3,9,item_2
user_2889,3,5,2,2,7,item_0
user_2890,6,10,4,7,7,item_0
user_2891,4,8,10,5,10,item_0
user_2892,1,9,7,10,6,item_0
user_2893,4,9,3,7,6,item_2
user_2894,8,2,3,7,9,item_3
user_2895,10,1,9,8,2,item_0
user_2896,4,7,6,10,1,item_2
user_2897,2,4,7,10,1,item_1
user_2898,9,9,4,8,1,item_0
user_2899,6,7,5,5,10,item_2
user_2900,4,8,2,10,5,item_1
user_2901,4,8,6,8,10,item_2
user_2902,4,1,10,4,8,item_0
user_2903,1,10,3,3,3,item_2
user_2904,6,9,3,5,7,item_0
user_2905,3,1,6,2,7,item_2
user_2906,5,2,6,2,7,item_0
user_2907,10,2,5,5,4,item_2
user_2908,2,6,5,5,8,item_2
user_2909,9,5,8,4,4,item_0
user_2910,2,2,2,1,7,item_0
user_2911,3,7,4,2,9,item_2
user_2912,4,10,7,6,3,item_0
user_2913,5,2,2,7,4,item_0
user_2914,7,9,4,6,3,item_0
user_2915,1,6,9,2,10,item_0
user_2916,10,10,3,6,5,item_0
user_2917,8,8,2,10,5,item_0
user_2918,5,3,10,6,8,item_0
user_2919,4,1,5,7,3,item_0
user_2920,5,1,4,2,2,item_2
user_2921,6,5,1,10,7,item_0
user_2922,2,6,6,7,9,item_2
user_2923,9,7,8,7,2,item_0
user_2924,3,6,3,2,7,item_2
user_2925,3,7,3,2,4,item_0
user_2926,8,3,2,2,6,item_2
user_2927,1,10,5,10,4,item_0
user_2928,1,1,3,3,4,item_0
user_2929,6,2,7,3,2,item_0
user_2930,1,8,5,7,3,item_0
user_2931,4,5,2,5,4,item_0
user_2932,8,2,8,2,2,item_2
user_2933,9,9,5,5,3,item_0
user_2934,4,2,10,1,4,item_2
user_2935,9,4,6,9,5,item_0
user_2936,7,3,9,1,9,item_0
user_2937,1,5,10,9,6,item_0
user_2938,9,4,2,1,10,item_2
user_2939,5,4,5,3,7,item_0
user_2940,8,9,6,9,9,item_0
user_2941,3,9,10,9,10,item_0
user_2942,10,8,3,6,8,item_2
user_2943,5,9,3,7,4,item_0
user_2944,5,3,5,10,8,item_0
user_2945,7,9,5,8,7,item_2
user_2946,2,1,9,4,4,item_0
user_2947,8,8,3,1,6,item_2
user_2948,3,10,2,6,5,item_0
user_2949,6,10,1,6,1,item_0
user_2950,6,9,8,10,5,item_2
user_2951,9,3,10,6,3,item_2
user_2952,2,3,1,7,4,item_0
user_2953,10,1,3,10,5,item_0
user_2954,5,2,4,4,5,item_0
user_2955,10,3,1,1,4,item_2
user_2956,9,3,7,5,9,item_0
user_2957,7,2,3,5,5,item_0
user_2958,4,8,3,6,6,item_2
user_2959,4,2,7,5,5,item_2
user_2960,5,9,1,10,10,item_0
user_2961,7,4,6,3,5,item_2
user_2962,6,1,1,9,2,item_2
user_2963,8,5,2,6,8,item_0
user_2964,5,5,3,10,1,item_2
user_2965,6,4,2,8,4,item_2
user_2966,1,9,10,4,10,item_2
user_2967,10,9,6,8,8,item_0
user_2968,3,2,1,4,3,item_0
user_2969,3,3,7,2,5,item_0
user_2970,7,1,6,4,3,item_0
user_2971,10,5,7,1,1,item_2
user_2972,2,5,1,3,7,item_0
user_2973,2,2,4,5,10,item_0
user_2974,2,10,2,6,1,item_0
user_2975,4,9,6,10,8,item_0
user_2976,4,8,7,10,1,item_2
user_2977,5,2,3,10,2,item_2
user_2978,6,6,6,1,6,item_1
user_2979,6,7,6,3,2,item_0
user_2980,6,10,10,6,4,item_2
user_2981,1,8,1,5,6,item_2
user_2982,5,9,3,2,1,item_0
user_2983,6,2,9,7,10,item_0
user_2984,9,3,9,3,8,item_2
user_2985,1,6,6,7,3,item_2
user_2986,8,6,2,5,9,item_2
user_2987,6,10,4,3,10,item_0
user_2988,6,8,9,9,10,item_0
user_2989,9,8,1,6,2,item_0
