USER_ID,feat1,feat2,feat3,onehot1,onehot2,pca_0,pca_1,pca_2
user_3626,16.0,1,0.0,1,0,-0.0092314892715888,-0.0087729065689227,-0.0102028676243533
user_3627,38.0,3,34759.63,0,1,-0.0114727747674654,-0.0103172157046422,-0.0173805138587653
user_3628,35.0,1,313.0,0,1,-0.0458049384852299,-0.0340192276700686,-0.0604135280731882
user_3629,22.0,2,256.56,1,0,0.9517677023948826,0.1469317379714371,0.0742968144818524
user_3630,46.0,2,3150.24,1,0,-0.0112894727577268,-0.0104233732514099,-0.0127717040978554
user_3631,41.0,1,0.0,0,1,-0.0093843623256394,-0.0089005060659201,-0.0104213697715555
user_3632,19.0,1,0.0,0,1,-0.0102253721111038,-0.0096713378674832,-0.0119876955579217
user_3633,27.0,1,4182.46,1,0,-0.0077850734756643,-0.0073225927962721,-0.0084421469461525
user_3634,24.0,1,255.7,1,0,-0.007459611395253,-0.0070046650008452,-0.0080485790583295
user_4975,81.0,0,0.0,0,1,-0.0088483791910534,-0.0083592791429532,-0.0097566592419189
user_3636,25.0,1,79.0,1,0,-0.0122661810319759,-0.0186017226904222,-0.0109915164365222
user_3637,27.0,1,5749.78,0,1,-0.0071665432622328,-0.0067192337292692,-0.0076978867539363
user_3638,51.0,2,3697.98,0,1,-0.0075579340509834,-0.0071006184739521,-0.008166994845372
user_3639,24.0,1,14657.06,0,1,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_3640,25.0,1,193.68,0,1,-0.0122661810319759,-0.0186017226904222,-0.0109915164365222
user_3641,18.0,2,127.2,1,0,-0.005265017931626,-0.0153984155426852,-0.0201356416210628
user_4790,19.0,1,1795.24,1,0,-0.0090123088833545,-0.0085307342592019,-0.0099702107653989
user_3643,54.0,2,4637.4,0,1,-0.0148144388868384,-0.0103768234202338,-0.0172296515364203
user_3644,75.0,1,0.0,0,1,-0.0092059068570131,-0.008735017320723,-0.0102046564538684
user_3645,17.0,1,0.0,1,0,-0.0404245471631254,-0.0340881597333485,-0.0534362756543944
user_3646,43.0,1,22510.0,0,1,-0.0404245471631254,-0.0340881597333485,-0.0534362756543944
user_4794,58.0,2,1353.0,0,1,-0.0077178181441925,-0.0072568048860264,-0.0083603156911369
user_3648,19.0,1,586.0,1,0,-0.0458049384852299,-0.0340192276700686,-0.0604135280731882
user_3649,18.0,0,0.0,1,0,-0.0071665432622328,-0.0067192337292692,-0.0076978867539363
user_3650,31.0,1,1100.99,1,0,-0.005265017931626,-0.0153984155426852,-0.0201356416210628
user_3651,47.0,3,289.69,1,0,-0.0149586762748768,-0.0120176864765631,-0.0152057951603293
user_3652,23.0,2,942.87,0,1,-0.0077178181441925,-0.0072568048860264,-0.0083603156911369
user_3653,19.0,1,5541.93,1,0,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_3654,19.0,1,1010.47,1,0,-0.0105784471602583,-0.0195911102927138,-0.0254228584729996
user_3655,22.0,1,4095.03,1,0,-0.0148144388868384,-0.0103768234202338,-0.0172296515364203
user_3656,66.0,2,1523.29,0,1,-0.2327945103433476,0.9080443945905624,0.1172216103938166
user_3657,24.0,1,17.4,0,1,0.9517677023948826,0.1469317379714371,0.0742968144818524
user_3658,23.0,1,554.92,0,1,-0.0098713109392396,-0.009516561950906,-0.011186468353045
user_3659,61.0,1,5315.15,0,1,0.9517677023948826,0.1469317379714371,0.0742968144818524
user_3660,46.0,2,1483.88,0,1,-0.010617110569037,-0.0101827094183631,-0.0129467964320136
user_3661,18.0,1,126.95,1,0,-0.0117614700420712,-0.0113112728499036,-0.0133296684560397
user_3662,35.0,1,18066.66,1,0,-0.0379263897077516,-0.0237937058519379,-0.0372667748627681
user_3663,32.0,2,1625.49,1,0,-0.0118307136655583,-0.0140374616994449,-0.0151403630572832
user_3664,25.0,1,5198.05,1,0,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_3665,36.0,1,7638.94,0,1,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_3666,19.0,1,771.06,1,0,-0.0404245471631254,-0.0340881597333485,-0.0534362756543944
user_3667,34.0,1,4478.0,0,1,-0.0077178181441925,-0.0072568048860264,-0.0083603156911369
user_3668,26.0,2,701.81,0,1,-0.0079076961091294,-0.0074429095344962,-0.0085915352892629
user_3669,26.0,1,14056.76,0,1,-0.0118307136655583,-0.0140374616994449,-0.0151403630572832
user_3670,19.0,1,17.0,1,0,-0.012486999195049,-0.0108536467923297,-0.0132274726645442
user_3671,23.0,2,15258.47,0,1,-0.0114727747674654,-0.0103172157046422,-0.0173805138587653
user_3672,33.0,1,1453.31,1,0,-0.0458049384852299,-0.0340192276700686,-0.0604135280731882
user_3673,17.0,2,0.0,1,0,-0.0148144388868384,-0.0103768234202338,-0.0172296515364203
user_3674,51.0,2,30050.34,0,1,-0.0164352517593696,-0.0148182212635881,-0.012404819093614
user_3675,45.0,1,11551.65,0,1,-0.0116972338874651,-0.0108467006663892,-0.0133073840709307
user_3676,22.0,5,260.84,1,0,-0.011955060458026,-0.0100262116542784,-0.0147846492579703
user_3677,47.0,4,11498.82,1,0,-0.0088636778814499,-0.008374195957983,-0.0097698736337095
user_3678,61.0,1,3428.89,0,1,-0.0185792983112114,-0.0170950365960119,-0.0181182675038179
user_3679,40.0,3,2986.93,0,1,-0.0083957807686222,-0.0079209495049435,-0.009190080163646
user_3680,21.0,3,901.79,1,0,-0.0273493137478794,-0.0220210117251965,-0.026824948167886
user_3681,31.0,1,27208.55,0,1,-0.0105784471602583,-0.0195911102927138,-0.0254228584729996
user_3682,21.0,1,223.54,0,1,-0.007459611395253,-0.0070046650008452,-0.0080485790583295
user_3683,61.0,1,5236.0,1,0,-0.0080829734909775,-0.0076146405242617,-0.0088059982951536
user_3684,25.0,1,6278.94,1,0,-0.0086733185509539,-0.0197995838860359,-0.0179386126902791
user_3685,22.0,2,973.05,1,0,-0.0098713109392396,-0.009516561950906,-0.011186468353045
user_3686,26.0,1,2456.04,1,0,-0.0114063668448765,-0.0110580436371568,-0.0132073327007175
user_3687,33.0,1,2911.49,0,1,-0.0175766826642066,-0.0179841532730525,-0.016038634726247
user_3688,75.0,0,0.0,1,0,-0.0346639630029758,-0.0425550635008467,-0.0729990159239646
user_3689,41.0,1,840.97,1,0,-0.0089555046774062,-0.0084569917613837,-0.0099135114357335
user_3690,43.0,2,1499.91,1,0,-0.0167647342194453,-0.0169050232770802,-0.0215527488741415
user_3691,22.0,2,522.28,0,1,-0.0093843623256394,-0.0089005060659201,-0.0104213697715555
user_3692,53.0,1,121.77,1,0,-0.0273493137478794,-0.0220210117251965,-0.026824948167886
user_3693,26.0,1,3741.09,1,0,-0.0114063668448765,-0.0110580436371568,-0.0132073327007175
user_3694,19.0,2,158.04,1,0,-0.0348486518490824,-0.0478238556854101,-0.0813983891132997
user_3695,18.0,1,43.55,0,1,-0.0164352517593696,-0.0148182212635881,-0.012404819093614
user_3696,16.0,1,0.0,1,0,-0.0185792983112114,-0.0170950365960119,-0.0181182675038179
user_3697,39.0,2,3260.5,1,0,-0.012486999195049,-0.0108536467923297,-0.0132274726645442
user_3698,16.0,1,5.71,1,0,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_3699,61.0,1,779.77,1,0,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_3700,19.0,1,24.88,1,0,-0.0083957807686222,-0.0079209495049435,-0.009190080163646
user_3701,55.0,0,0.0,0,1,-0.0114727747674654,-0.0103172157046422,-0.0173805138587653
user_3702,28.0,2,1065.09,0,1,-0.0086733185509539,-0.0197995838860359,-0.0179386126902791
user_3703,26.0,1,30174.53,0,1,0.9517677023948826,0.1469317379714371,0.0742968144818524
user_3704,20.0,1,1496.51,0,1,-0.0878111663434174,-0.1483133393119886,0.8095117208267392
user_3705,57.0,2,23547.02,0,1,-0.011955060458026,-0.0100262116542784,-0.0147846492579703
user_3706,35.0,2,629.55,1,0,-0.0149586762748768,-0.0120176864765631,-0.0152057951603293
user_3707,83.0,2,3023.46,0,1,-0.0109696425553003,-0.0100493932486973,-0.0128669460992046
user_3708,21.0,1,1147.22,0,1,-0.0086826555435036,-0.0082017368984735,-0.0095508416003705
user_3709,63.0,2,4107.01,1,0,-0.0088636778814499,-0.008374195957983,-0.0097698736337095
user_3710,79.0,0,0.0,0,1,-0.0086733185509539,-0.0197995838860359,-0.0179386126902791
user_3711,39.0,1,0.0,0,1,-0.0175766826642066,-0.0179841532730525,-0.016038634726247
user_3712,29.0,1,6781.97,1,0,-0.2327945103433476,0.9080443945905624,0.1172216103938166
user_3713,35.0,1,17856.31,1,0,-0.0458049384852299,-0.0340192276700686,-0.0604135280731882
user_3714,23.0,1,0.0,1,0,-0.0075579340509834,-0.0071006184739521,-0.008166994845372
user_3715,24.0,1,36933.03,1,0,-0.0099429590499682,-0.0094857014729951,-0.0182380115396929
user_3716,68.0,0,0.0,1,0,-0.0122661810319759,-0.0186017226904222,-0.0109915164365222
user_3717,22.0,1,669.5,1,0,0.9517677023948826,0.1469317379714371,0.0742968144818524
user_3718,21.0,1,678.89,1,0,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_3719,28.0,2,6528.85,0,1,-0.0348486518490824,-0.0478238556854101,-0.0813983891132997
user_3720,21.0,1,150.0,1,0,-0.0077625718549493,-0.0073005158789647,-0.0084146217129881
user_3721,61.0,1,1105.62,1,0,-0.0458049384852299,-0.0340192276700686,-0.0604135280731882
user_3722,21.0,3,562.59,1,0,-0.005265017931626,-0.0153984155426852,-0.0201356416210628
user_3723,19.0,1,0.82,0,1,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_3724,49.0,1,57.68,1,0,-0.0086733185509539,-0.0197995838860359,-0.0179386126902791
user_3725,42.0,3,7810.34,0,1,-0.0102253721111038,-0.0096713378674832,-0.0119876955579217
user_3726,20.0,1,37.97,1,0,-0.0107481274432171,-0.0105632372436928,-0.0119991442011091
user_4177,22.0,2,533.72,0,1,-0.0273493137478794,-0.0220210117251965,-0.026824948167886
user_3728,24.0,2,1370.22,1,0,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_3729,34.0,1,11302.91,0,1,-0.0110412228001176,-0.0105134672199618,-0.0125342715018259
user_3730,44.0,1,366.18,1,0,-0.0273493137478794,-0.0220210117251965,-0.026824948167886
user_3731,42.0,1,16608.19,1,0,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_3732,16.0,1,2.31,1,0,-0.0122661810319759,-0.0186017226904222,-0.0109915164365222
user_3733,31.0,1,0.0,0,1,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_3734,35.0,1,24411.81,1,0,-0.0105784471602583,-0.0195911102927138,-0.0254228584729996
user_3735,28.0,2,9435.85,1,0,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_3736,33.0,1,5395.39,0,1,-0.0082071637457985,-0.0077368566051696,-0.0089569664279956
user_3737,37.0,1,11683.64,1,0,-0.0114063668448765,-0.0110580436371568,-0.0132073327007175
user_3738,30.0,1,10772.64,0,1,-0.0116972338874651,-0.0108467006663892,-0.0133073840709307
user_3739,50.0,1,8266.0,0,1,-0.0089566744225457,-0.0084735988695775,-0.0098926190404259
user_3740,20.0,1,1475.38,0,1,-0.0167647342194453,-0.0169050232770802,-0.0215527488741415
user_3741,38.0,1,347.79,0,1,-0.0114727747674654,-0.0103172157046422,-0.0173805138587653
user_3742,25.0,2,2110.0,0,1,-0.0077251744517924,-0.0072640222395612,-0.0083693197941902
user_3743,23.0,2,2845.23,0,1,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_3744,18.0,1,116.56,0,1,-0.005265017931626,-0.0153984155426852,-0.0201356416210628
user_3745,31.0,1,2201.03,0,1,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_3746,19.0,3,180.51,1,0,-0.0164352517593696,-0.0148182212635881,-0.012404819093614
user_3747,24.0,2,295.39,0,1,-0.2327945103433476,0.9080443945905624,0.1172216103938166
user_3748,28.0,1,9262.7,0,1,-0.0115013497161284,-0.0113917786949927,-0.0128558522620594
user_3749,24.0,1,0.0,1,0,-0.012486999195049,-0.0108536467923297,-0.0132274726645442
user_3750,31.0,2,1439.1,1,0,-0.0458049384852299,-0.0340192276700686,-0.0604135280731882
user_3751,26.0,1,1053.55,1,0,-0.0114727747674654,-0.0103172157046422,-0.0173805138587653
user_3752,25.0,3,491.13,1,0,-0.0185792983112114,-0.0170950365960119,-0.0181182675038179
user_3753,23.0,2,2347.98,1,0,-0.0122661810319759,-0.0186017226904222,-0.0109915164365222
user_4436,57.0,1,7204.22,1,0,-0.0092059068570131,-0.008735017320723,-0.0102046564538684
user_3755,66.0,1,1569.3,0,1,-0.0273493137478794,-0.0220210117251965,-0.026824948167886
user_3756,60.0,1,13796.01,0,1,-0.0107481274432171,-0.0105632372436928,-0.0119991442011091
user_3757,36.0,1,0.0,1,0,-0.0099429590499682,-0.0094857014729951,-0.0182380115396929
user_3758,26.0,1,2762.88,0,1,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_3759,26.0,3,25.21,0,1,-0.0081399233471,-0.0076702167052186,-0.0088757634038523
user_3760,19.0,1,127.92,1,0,-0.012486999195049,-0.0108536467923297,-0.0132274726645442
user_3761,74.0,1,358.5,0,1,-0.0108351820454095,-0.0105647140464813,-0.0148174985505997
user_3762,56.0,1,11270.5,0,1,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_3763,26.0,3,2645.63,0,1,-0.0075508346068478,-0.007093671611972,-0.0081584345360437
user_3764,19.0,3,271.9,0,1,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_3765,20.0,1,47.65,0,1,-0.0175766826642066,-0.0179841532730525,-0.016038634726247
user_3766,61.0,3,13733.45,0,1,-0.0379263897077516,-0.0237937058519379,-0.0372667748627681
user_3767,34.0,1,1643.0,0,1,-0.0404245471631254,-0.0340881597333485,-0.0534362756543944
user_3768,44.0,2,4130.69,0,1,-0.0088109792368124,-0.00833354145502,-0.0097149091593252
user_3769,29.0,1,5090.61,0,1,-0.0109696425553003,-0.0100493932486973,-0.0128669460992046
user_4981,20.0,1,2531.0,1,0,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_3771,67.0,1,33141.01,0,1,-0.0148144388868384,-0.0103768234202338,-0.0172296515364203
user_3772,22.0,2,3817.7,0,1,-0.2327945103433476,0.9080443945905624,0.1172216103938166
user_3773,20.0,2,189.74,1,0,-0.0086733185509539,-0.0197995838860359,-0.0179386126902791
user_3774,20.0,1,135.15,0,1,-0.0086330924178821,-0.0158957118566247,-0.0101277707252898
user_3775,28.0,1,52.8,0,1,-0.0105784471602583,-0.0195911102927138,-0.0254228584729996
user_3776,33.0,1,5995.29,0,1,-0.0148144388868384,-0.0103768234202338,-0.0172296515364203
user_3777,33.0,1,7487.53,1,0,-0.0086826555435036,-0.0082017368984735,-0.0095508416003705
user_3778,19.0,1,3.37,0,1,-0.0109674361701455,-0.0105663526564223,-0.012107148043324
user_3779,24.0,2,1043.02,1,0,-0.0458049384852299,-0.0340192276700686,-0.0604135280731882
user_3780,48.0,1,4177.44,1,0,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_3781,38.0,1,10319.0,1,0,0.9517677023948826,0.1469317379714371,0.0742968144818524
user_3782,30.0,3,8788.61,1,0,-0.0175766826642066,-0.0179841532730525,-0.016038634726247
user_3783,28.0,4,793.38,1,0,-0.0105784471602583,-0.0195911102927138,-0.0254228584729996
user_3784,30.0,1,3720.0,0,1,-0.0149586762748768,-0.0120176864765631,-0.0152057951603293
user_3785,49.0,2,54.58,1,0,-0.0079706783787936,-0.0075044156160068,-0.0086681967285904
user_4815,26.0,1,4416.76,1,0,-0.0102284170793531,-0.0097257664646731,-0.0111693331518933
user_3787,63.0,1,4909.63,1,0,-0.0379263897077516,-0.0237937058519379,-0.0372667748627681
user_3788,22.0,0,0.0,0,1,-0.0080826947250102,-0.0076136955316737,-0.0088060168224024
user_3789,18.0,2,236.68,0,1,-0.0084479178743021,-0.0079706617595626,-0.0092561845507921
user_3790,23.0,2,1798.61,0,1,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_3791,27.0,1,2176.68,1,0,-0.0258903659074592,-0.018640717609547,-0.0240270493883347
user_3792,26.0,1,15314.12,0,1,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_3793,27.0,2,2567.43,0,1,-0.0087806835870087,-0.0083099845385708,-0.0096888283439829
user_3794,21.0,1,4509.92,0,1,-0.0118307136655583,-0.0140374616994449,-0.0151403630572832
user_3795,27.0,2,25136.11,1,0,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_3796,83.0,0,0.0,1,0,-0.0073638046612487,-0.0069112685897419,-0.007933562897819
user_3797,21.0,2,5237.04,0,1,-0.0379263897077516,-0.0237937058519379,-0.0372667748627681
user_3798,22.0,2,1030.16,1,0,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_3799,54.0,1,2020.47,1,0,-0.0258903659074592,-0.018640717609547,-0.0240270493883347
user_3800,24.0,1,1618.9,1,0,-0.005265017931626,-0.0153984155426852,-0.0201356416210628
user_3801,22.0,1,9032.5,1,0,-0.0082071637457985,-0.0077368566051696,-0.0089569664279956
user_3802,24.0,2,1358.85,0,1,-0.010617110569037,-0.0101827094183631,-0.0129467964320136
user_3803,27.0,1,3830.07,1,0,-0.0105784471602583,-0.0195911102927138,-0.0254228584729996
user_3804,34.0,1,4326.13,0,1,-0.0458049384852299,-0.0340192276700686,-0.0604135280731882
user_4572,89.0,0,0.0,0,1,-0.2327945103433476,0.9080443945905624,0.1172216103938166
user_3806,28.0,1,653.65,1,0,-0.0114727747674654,-0.0103172157046422,-0.0173805138587653
user_3807,25.0,2,196.85,0,1,-0.0092287310245314,-0.0087368652151751,-0.010250728981504
user_3808,39.0,2,3425.94,1,0,-0.0878111663434174,-0.1483133393119886,0.8095117208267392
user_3809,26.0,1,5608.0,0,1,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_3810,25.0,1,1605.74,1,0,-0.0110412228001176,-0.0105134672199618,-0.0125342715018259
user_3811,61.0,1,4962.01,0,1,-0.0099429590499682,-0.0094857014729951,-0.0182380115396929
user_3812,55.0,3,7355.75,1,0,-0.0458049384852299,-0.0340192276700686,-0.0604135280731882
user_3813,23.0,2,3337.89,1,0,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_3814,17.0,1,170.6,1,0,-0.0116972338874651,-0.0108467006663892,-0.0133073840709307
user_3815,19.0,2,2263.53,0,1,-0.0086733185509539,-0.0197995838860359,-0.0179386126902791
user_3816,18.0,2,0.0,1,0,0.9517677023948826,0.1469317379714371,0.0742968144818524
user_3817,21.0,2,205.18,1,0,-0.0087324381193651,-0.0082533625380715,-0.0096161555974761
user_3818,45.0,1,45280.08,0,1,-0.1158262210214182,-0.3260365880861497,0.214398888633284
user_3819,25.0,1,6506.66,1,0,-0.0149586762748768,-0.0120176864765631,-0.0152057951603293
user_3820,17.0,2,0.0,1,0,-0.010617110569037,-0.0101827094183631,-0.0129467964320136
user_3821,25.0,1,495.79,1,0,-0.008360831010604,-0.0078875828322115,-0.0091465578432054
user_3822,19.0,2,1002.74,0,1,-0.0118307136655583,-0.0140374616994449,-0.0151403630572832
user_3823,59.0,1,4421.68,1,0,-0.0117614700420712,-0.0113112728499036,-0.0133296684560397
user_3824,71.0,1,231.0,0,1,-0.0148144388868384,-0.0103768234202338,-0.0172296515364203
user_3825,41.0,1,5878.88,1,0,-0.0878111663434174,-0.1483133393119886,0.8095117208267392
user_3826,19.0,1,495.23,0,1,-0.0117614700420712,-0.0113112728499036,-0.0133296684560397
user_3827,43.0,1,4935.86,0,1,-0.0379263897077516,-0.0237937058519379,-0.0372667748627681
user_3828,25.0,1,21146.92,1,0,-0.0149586762748768,-0.0120176864765631,-0.0152057951603293
user_3829,18.0,1,0.0,1,0,-0.0076225198571974,-0.0071636797643619,-0.0082449948579956
user_3830,24.0,3,714.44,0,1,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_3831,21.0,0,0.0,1,0,-0.2327945103433476,0.9080443945905624,0.1172216103938166
user_3832,25.0,2,13505.16,0,1,-0.0185792983112114,-0.0170950365960119,-0.0181182675038179
user_3833,53.0,4,11829.64,0,1,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_3834,22.0,2,6.04,1,0,-0.0079943233176376,-0.0075273874272482,-0.0086975538846104
user_3835,54.0,2,14.08,1,0,-0.0093505269858982,-0.0088826528794212,-0.0103460598444965
user_3836,21.0,2,213.69,0,1,-0.0109674361701455,-0.0105663526564223,-0.012107148043324
user_3837,65.0,2,648.36,0,1,-0.0122661810319759,-0.0186017226904222,-0.0109915164365222
user_3838,39.0,1,5728.15,0,1,-0.0878111663434174,-0.1483133393119886,0.8095117208267392
user_4975,81.0,0,0.0,0,1,-0.0088483791910534,-0.0083592791429532,-0.0097566592419189
user_3840,18.0,2,126.28,1,0,-0.0093843623256394,-0.0089005060659201,-0.0104213697715555
user_3841,21.0,2,347.55,0,1,-0.0114063668448765,-0.0110580436371568,-0.0132073327007175
user_3842,20.0,1,53.27,1,0,-0.0164352517593696,-0.0148182212635881,-0.012404819093614
user_3843,24.0,4,57.3,1,0,-0.0083957807686222,-0.0079209495049435,-0.009190080163646
user_3844,24.0,1,2024.59,1,0,-0.0078001968805587,-0.0073374205366996,-0.0084604901454722
user_3845,31.0,2,5780.48,1,0,-0.0112894727577268,-0.0104233732514099,-0.0127717040978554
user_3846,23.0,1,3330.2,0,1,-0.0087806835870087,-0.0083099845385708,-0.0096888283439829
user_3847,29.0,1,23.32,1,0,-0.0081979229051727,-0.0077288849881906,-0.008947551338529
user_3848,33.0,1,2507.39,1,0,-0.0404245471631254,-0.0340881597333485,-0.0534362756543944
user_3849,22.0,1,1439.84,0,1,-0.0109674361701455,-0.0105663526564223,-0.012107148043324
user_3850,38.0,1,3206.7,0,1,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_3851,21.0,2,645.75,0,1,-0.0086733185509539,-0.0197995838860359,-0.0179386126902791
user_3852,53.0,1,513.94,1,0,-0.005265017931626,-0.0153984155426852,-0.0201356416210628
user_3853,44.0,1,9983.85,0,1,-0.0092287310245314,-0.0087368652151751,-0.010250728981504
user_3854,25.0,1,4215.84,0,1,-0.0323372491929997,-0.0247670891695206,-0.0308421181722808
user_3855,21.0,2,1364.41,0,1,-0.0167647342194453,-0.0169050232770802,-0.0215527488741415
user_4987,68.0,1,0.0,0,1,-0.0115013497161284,-0.0113917786949927,-0.0128558522620594
user_3857,23.0,1,4373.53,0,1,-0.0089566744225457,-0.0084735988695775,-0.0098926190404259
user_3858,46.0,0,0.0,0,1,-0.2327945103433476,0.9080443945905624,0.1172216103938166
user_3859,33.0,2,32464.12,0,1,-0.0348486518490824,-0.0478238556854101,-0.0813983891132997
user_3860,73.0,1,0.0,0,1,-0.0105784471602583,-0.0195911102927138,-0.0254228584729996
user_3861,20.0,2,314.76,0,1,-0.0878111663434174,-0.1483133393119886,0.8095117208267392
user_3862,25.0,3,1090.86,1,0,-0.0175766826642066,-0.0179841532730525,-0.016038634726247
user_3863,29.0,1,0.0,1,0,-0.0077850734756643,-0.0073225927962721,-0.0084421469461525
user_3864,56.0,2,21450.5,0,1,-0.0348486518490824,-0.0478238556854101,-0.0813983891132997
user_3865,60.0,4,5473.22,0,1,-0.0114727747674654,-0.0103172157046422,-0.0173805138587653
user_3866,56.0,2,29287.22,0,1,-0.0087324381193651,-0.0082533625380715,-0.0096161555974761
user_3867,49.0,2,12507.36,1,0,-0.005265017931626,-0.0153984155426852,-0.0201356416210628
user_3868,17.0,1,0.0,1,0,-0.0601265350219508,-0.0967780099591847,-0.4867987843722361
user_3869,32.0,1,4241.25,1,0,-0.0075579433434233,-0.0071006143787817,-0.0081670015514172
user_3870,17.0,1,0.0,1,0,-0.0103523456949801,-0.0098913867432161,-0.0142153327193676
user_3871,17.0,2,0.0,0,1,-0.0404245471631254,-0.0340881597333485,-0.0534362756543944
user_3872,23.0,1,2719.34,1,0,-0.0114727747674654,-0.0103172157046422,-0.0173805138587653
user_3873,20.0,1,372.85,0,1,-0.0084849904936944,-0.0080087122986442,-0.0093047669353243
user_3874,45.0,1,3978.16,0,1,-0.0118307136655583,-0.0140374616994449,-0.0151403630572832
user_3875,28.0,1,13899.59,1,0,-0.0099429590499682,-0.0094857014729951,-0.0182380115396929
user_3876,20.0,4,606.94,0,1,-0.0086733185509539,-0.0197995838860359,-0.0179386126902791
user_3877,70.0,1,0.0,0,1,-0.0103523456949801,-0.0098913867432161,-0.0142153327193676
user_3878,30.0,1,11400.47,0,1,-0.0387101084830282,-0.0571969806024211,-0.1189870565517403
user_3879,78.0,0,0.0,1,0,-0.0108351820454095,-0.0105647140464813,-0.0148174985505997
user_3880,22.0,1,1505.68,0,1,-0.0167647342194453,-0.0169050232770802,-0.0215527488741415
user_3881,22.0,1,482.03,0,1,-0.0096207824814849,-0.009153323566055,-0.0108594831326201
user_3882,25.0,1,8036.1,1,0,-0.0273493137478794,-0.0220210117251965,-0.026824948167886
user_3883,44.0,1,9491.77,1,0,-0.0102253721111038,-0.0096713378674832,-0.0119876955579217
user_3884,57.0,1,0.0,1,0,-0.0118307136655583,-0.0140374616994449,-0.0151403630572832
user_3885,26.0,6,170.36,1,0,-0.2327945103433476,0.9080443945905624,0.1172216103938166
user_3886,45.0,2,48857.24,1,0,-0.0346639630029758,-0.0425550635008467,-0.0729990159239646
user_3887,29.0,1,1011.0,1,0,0.9517677023948826,0.1469317379714371,0.0742968144818524
user_3888,42.0,1,15901.92,0,1,-0.0089566744225457,-0.0084735988695775,-0.0098926190404259
user_3889,20.0,1,1158.0,1,0,-0.0122661810319759,-0.0186017226904222,-0.0109915164365222
user_3890,25.0,2,3262.71,0,1,-0.0167647342194453,-0.0169050232770802,-0.0215527488741415
user_3891,25.0,2,10362.76,0,1,-0.0090123088833545,-0.0085307342592019,-0.0099702107653989
user_3892,18.0,1,72.81,1,0,-0.0105784471602583,-0.0195911102927138,-0.0254228584729996
user_4526,23.0,1,5517.74,1,0,-0.0346639630029758,-0.0425550635008467,-0.0729990159239646
user_3894,42.0,0,0.0,0,1,-0.0346639630029758,-0.0425550635008467,-0.0729990159239646
user_3895,19.0,1,154.65,0,1,-0.0348486518490824,-0.0478238556854101,-0.0813983891132997
user_3896,35.0,1,4223.84,1,0,-0.0114727747674654,-0.0103172157046422,-0.0173805138587653
user_3897,23.0,1,1169.33,1,0,-0.0092059068570131,-0.008735017320723,-0.0102046564538684
user_3898,18.0,2,19.32,1,0,-0.0109696425553003,-0.0100493932486973,-0.0128669460992046
user_3899,25.0,1,5881.05,0,1,-0.0089566744225457,-0.0084735988695775,-0.0098926190404259
user_3900,28.0,1,2152.21,1,0,-0.0080829734909775,-0.0076146405242617,-0.0088059982951536
user_3901,34.0,1,0.0,0,1,-0.0108351820454095,-0.0105647140464813,-0.0148174985505997
user_3902,58.0,1,2632.88,0,1,-0.010617110569037,-0.0101827094183631,-0.0129467964320136
user_3903,34.0,3,3571.38,0,1,-0.0458049384852299,-0.0340192276700686,-0.0604135280731882
user_3904,24.0,4,12622.8,0,1,-0.0088483791910534,-0.0083592791429532,-0.0097566592419189
user_3905,51.0,1,185.69,1,0,-0.0109674361701455,-0.0105663526564223,-0.012107148043324
user_3906,23.0,1,314.31,0,1,-0.0107481274432171,-0.0105632372436928,-0.0119991442011091
user_3907,71.0,1,831.76,1,0,-0.0080906029944173,-0.007622157349417,-0.0088159495204993
user_3908,23.0,1,1986.16,0,1,-0.0348486518490824,-0.0478238556854101,-0.0813983891132997
user_3909,41.0,2,3378.7,0,1,-0.0092059068570131,-0.008735017320723,-0.0102046564538684
