USER_ID,feat1,feat2
user_3135,0.0,0.0
user_3136,0.0,1668.0
user_3137,0.0,6532.0
user_3138,0.0,11518.0
user_3139,0.0,21727.0
user_3140,0.0,1218.0
user_3141,0.0,22736.0
user_3142,0.0,728.0
user_3143,1000.0,4460.0
user_3144,0.0,6432.0
user_3145,1975.0,68900.0
user_3146,0.0,0.0
user_3147,0.0,4634.0
user_3148,0.0,0.0
user_3149,0.0,1120.0
user_3150,26568.0,22068.0
user_3151,0.0,0.0
user_3152,2432.0,5164.0
user_3153,0.0,0.0
user_3154,0.0,1322.0
user_3155,0.0,428.0
user_3156,0.0,0.0
user_3157,0.0,2132.0
user_3158,0.0,0.0
user_3159,36700.0,30207.0
user_3160,35.0,1568.0
user_3161,0.0,1271.0
user_3162,0.0,0.0
user_3163,0.0,0.0
user_3164,5435.0,111333.0
user_3165,0.0,2540.0
user_3166,5388.0,10149.0
user_3167,500.0,2294.0
user_3168,0.0,0.0
user_3169,0.0,0.0
user_3170,0.0,0.0
user_3171,0.0,0.0
user_3172,0.0,20696.0
user_3173,0.0,3812.0
user_3174,0.0,4892.0
user_3175,0.0,0.0
user_3176,1000.0,1628.0
user_3177,0.0,0.0
user_3178,0.0,4172.0
user_3179,650.0,22864.0
user_3180,350.0,4750.0
user_3181,0.0,6857.0
user_3182,0.0,0.0
user_3183,0.0,0.0
user_3184,0.0,101173.0
user_3185,0.0,2552.0
user_3186,0.0,3284.0
user_3187,0.0,46034.0
user_3188,0.0,1514.0
user_3189,0.0,79702.0
user_3190,29659.0,97393.0
user_3191,0.0,9208.0
user_3192,0.0,1452.0
user_3193,250.0,0.0
user_3194,488.0,45211.0
user_3195,0.0,36.0
user_3196,0.0,1008.0
user_3197,127.0,16570.0
user_3198,0.0,0.0
user_3199,0.0,0.0
user_3200,0.0,3014.0
user_3201,0.0,0.0
user_3202,0.0,2888.0
user_3203,0.0,8306.0
user_3204,0.0,2023.0
user_3205,0.0,0.0
user_3206,0.0,2624.0
user_3207,0.0,8262.0
user_3208,0.0,0.0
user_3209,50.0,0.0
user_3210,49300.0,41015.0
user_3211,0.0,830.0
user_3212,0.0,2768.0
user_3213,2870.0,25698.0
user_3214,0.0,0.0
user_3215,0.0,21679.0
user_3216,475.0,26717.0
user_3217,2500.0,1649.0
user_3218,0.0,0.0
user_3219,0.0,0.0
user_3220,1500.0,11943.0
user_3221,495.0,7608.0
user_3222,0.0,4418.0
user_3223,0.0,0.0
user_3224,0.0,9.0
user_3225,0.0,0.0
user_3226,0.0,0.0
user_3227,4500.0,15089.0
user_3228,0.0,7041.0
user_3229,0.0,2714.0
user_3230,0.0,7914.0
user_3231,0.0,2074.0
user_3232,0.0,0.0
user_3233,0.0,13817.0
user_3234,0.0,0.0
user_3235,0.0,0.0
user_3236,0.0,81188.0
user_3237,0.0,8656.0
user_3238,0.0,0.0
user_3239,0.0,2012.0
user_3240,0.0,15132.0
user_3241,21013.0,27011.0
user_3242,0.0,8302.0
user_3243,0.0,16210.0
user_3244,0.0,9626.0
user_3245,360.0,1580.0
user_3246,0.0,4178.0
user_3247,0.0,6246.0
user_3248,0.0,0.0
user_3249,0.0,853.0
user_3250,0.0,0.0
user_3251,0.0,0.0
user_3252,0.0,23848.0
user_3253,738.0,18084.0
user_3254,1600.0,2900.0
user_3255,2050.0,16090.0
user_3256,0.0,578.0
user_3257,0.0,0.0
user_3258,0.0,6524.0
user_3259,0.0,4088.0
user_3260,1200.0,0.0
user_3261,157.0,46732.0
user_3262,0.0,57525.0
user_3263,0.0,5120.0
user_3264,0.0,3158.0
user_3265,0.0,0.0
user_3266,0.0,2174.0
user_3267,0.0,8595.0
user_3268,0.0,468.0
user_3269,0.0,748.0
user_3270,0.0,0.0
user_3271,0.0,0.0
user_3272,0.0,3416.0
user_3273,0.0,186.0
user_3274,250.0,3464.0
user_3275,0.0,13554.0
user_3276,0.0,3726.0
user_3277,0.0,13077.0
user_3278,203.0,0.0
user_3279,0.0,0.0
user_3280,0.0,3488.0
user_3281,0.0,0.0
user_3282,0.0,4334.0
user_3283,0.0,0.0
user_3284,0.0,1023.0
user_3285,624.0,36757.0
user_3286,0.0,1515.0
user_3287,0.0,0.0
user_3288,0.0,6920.0
user_3289,20000.0,2376.0
user_3290,2400.0,0.0
user_3291,0.0,0.0
user_3292,26505.0,85432.0
user_3293,0.0,8328.0
user_3294,0.0,45471.0
user_3295,0.0,32157.0
user_3296,0.0,2078.0
user_3297,0.0,0.0
user_3298,0.0,0.0
user_3299,0.0,0.0
user_3300,0.0,20134.0
user_3301,500.0,2523.0
user_3302,0.0,0.0
user_3303,0.0,1238.0
user_3304,0.0,4904.0
user_3305,2274.0,30051.0
user_3306,0.0,0.0
user_3307,0.0,0.0
user_3308,0.0,0.0
user_3309,0.0,2870.0
user_3310,0.0,1526.0
user_3311,8200.0,1730.0
user_3312,0.0,0.0
user_3313,0.0,0.0
user_3314,0.0,0.0
user_3315,0.0,2736.0
user_3316,0.0,0.0
user_3317,0.0,2660.0
user_3318,0.0,0.0
user_3319,0.0,0.0
user_3320,0.0,9505.0
user_3321,0.0,0.0
user_3322,0.0,2690.0
user_3323,1522.0,0.0
user_3324,0.0,1933.0
user_3325,535.0,0.0
user_3326,5000.0,17700.0
user_3327,0.0,1972.0
user_3328,0.0,874.0
user_3329,0.0,9454.0
user_3330,0.0,14014.0
user_3331,0.0,0.0
user_3332,0.0,3810.0
user_3333,2000.0,19028.0
user_3334,0.0,0.0
user_3335,3420.0,46097.0
user_3336,0.0,18806.0
user_3337,13000.0,8095.0
user_3338,0.0,0.0
user_3339,0.0,1574.0
user_3340,0.0,0.0
user_3341,0.0,6293.0
user_3342,0.0,0.0
user_3343,0.0,2102.0
user_3344,0.0,3098.0
user_3345,456.0,37908.0
user_3346,957.0,11667.0
user_3347,0.0,11274.0
user_3348,0.0,9036.0
user_3349,0.0,0.0
user_3350,0.0,383.0
user_3351,0.0,28110.0
user_3352,0.0,14191.0
user_3353,0.0,0.0
user_3354,0.0,0.0
user_3355,300.0,0.0
user_3356,0.0,1682.0
user_3357,100.0,13630.0
user_3358,0.0,2834.0
user_3359,0.0,26788.0
user_3360,840.0,60667.0
user_3361,0.0,0.0
user_3362,0.0,10319.0
user_3363,0.0,1820.0
user_3364,0.0,3510.0
user_3365,2110.0,0.0
user_3366,200.0,12263.0
user_3367,0.0,3716.0
user_3368,0.0,0.0
user_3369,1125.0,259090.0
user_3370,0.0,0.0
user_3371,0.0,33628.0
user_3372,969.0,37403.0
user_3373,0.0,99.0
user_3374,0.0,0.0
user_3375,0.0,13262.0
user_3376,0.0,1190.0
user_3377,1895.0,67056.0
user_3378,0.0,2822.0
user_3379,0.0,0.0
user_3380,0.0,4124.0
user_3381,0.0,3464.0
user_3382,300.0,0.0
user_3383,0.0,0.0
user_3384,0.0,3611.0
user_3385,300.0,0.0
user_3386,0.0,0.0
user_3387,0.0,0.0
user_3388,0.0,1729.0
user_3389,0.0,259.0
user_3390,0.0,6339.0
user_3391,0.0,1964.0
user_3392,0.0,0.0
user_3393,0.0,0.0
user_3394,2161.0,23096.0
user_3395,0.0,4550.0
user_3396,0.0,3554.0
user_3397,10330.0,8548.0
user_3398,0.0,5132.0
user_3399,1244.0,40071.0
user_3400,0.0,0.0
user_3401,1246.0,10182.0
user_3402,0.0,0.0
user_3403,0.0,0.0
user_3404,0.0,0.0
user_3405,0.0,0.0
user_3406,0.0,848.0
user_3407,0.0,15639.0
user_3408,0.0,1472.0
user_3409,0.0,2900.0
user_3410,0.0,6551.0
user_3411,0.0,738.0
user_3412,0.0,13564.0
user_3413,741.0,17896.0
user_3414,0.0,48417.0
user_3415,0.0,106356.0
user_3416,0.0,15605.0
user_3417,13899.0,26193.0
user_3418,0.0,1846.0
user_3419,0.0,3248.0
user_3420,0.0,668.0
user_3421,0.0,383.0
user_3422,0.0,0.0
user_3423,0.0,473.0
user_3424,0.0,0.0
user_3425,0.0,7767.0
user_3426,10100.0,11562.0
user_3427,41000.0,264621.0
user_3428,3600.0,14929.0
user_3429,0.0,0.0
user_3430,0.0,0.0
user_3431,0.0,45372.0
user_3432,0.0,0.0
user_3433,0.0,0.0
user_3434,0.0,0.0
user_3435,0.0,6150.0
user_3436,0.0,7195.0
user_3437,0.0,9593.0
user_3438,0.0,4394.0
user_3439,0.0,9549.0
user_3440,0.0,9604.0
user_3441,0.0,2028.0
user_3442,0.0,0.0
user_3443,0.0,2318.0
user_3444,0.0,0.0
user_3445,0.0,20432.0
user_3446,0.0,338.0
user_3447,0.0,0.0
user_3448,0.0,6535.0
user_3449,950.0,2742.0
user_3450,0.0,1976.0
user_3451,0.0,1832.0
user_3452,0.0,2822.0
user_3453,0.0,0.0
user_3454,3735.0,49500.0
user_3455,6000.0,22499.0
user_3456,0.0,19475.0
user_3457,1285.0,83938.0
user_3458,0.0,0.0
user_3459,0.0,2798.0
user_3460,0.0,0.0
user_3461,0.0,0.0
user_3462,0.0,2762.0
user_3463,0.0,10017.0
user_3464,0.0,3404.0
user_3465,0.0,593.0
user_3466,0.0,34865.0
user_3467,500.0,8271.0
user_3468,0.0,918.0
user_3469,0.0,346.0
user_3470,840.0,0.0
user_3471,420.0,23002.0
user_3472,0.0,0.0
user_3473,0.0,0.0
user_3474,0.0,4292.0
user_3475,0.0,6821.0
user_3476,0.0,3680.0
user_3477,7785.0,52858.0
user_3478,0.0,5358.0
user_3479,0.0,648.0
user_3480,0.0,0.0
user_3481,0.0,1040.0
user_3482,0.0,15093.0
user_3483,0.0,3428.0
user_3484,0.0,398.0
user_3485,0.0,2540.0
user_3486,756.0,10609.0
user_3487,0.0,1676.0
user_3488,241.0,7882.0
user_3489,0.0,0.0
user_3490,0.0,838.0
user_3491,480.0,2930.0
user_3492,0.0,3830.0
user_3493,0.0,7109.0
user_3494,0.0,16486.0
user_3495,450.0,17132.0
user_3496,0.0,0.0
user_3497,275.0,9753.0
user_3498,0.0,3062.0
user_3499,0.0,7340.0
user_3500,0.0,1352.0
user_3501,0.0,0.0
user_3502,225.0,73315.0
user_3503,0.0,28191.0
user_3504,0.0,0.0
user_3505,0.0,11496.0
user_3506,0.0,0.0
user_3507,0.0,0.0
user_3508,0.0,333.0
user_3509,0.0,798.0
user_3510,0.0,20475.0
user_3511,499.0,2078.0
user_3512,1230.0,6836.0
user_3513,0.0,39852.0
user_3514,0.0,2132.0
user_3515,0.0,6469.0
user_3516,0.0,3070.0
user_3517,0.0,0.0
user_3518,0.0,2798.0
user_3519,0.0,0.0
user_3520,0.0,874.0
user_3521,0.0,2108.0
user_3522,0.0,0.0
user_3523,0.0,21673.0
user_3524,0.0,1112.0
user_3525,0.0,1003.0
user_3526,0.0,0.0
user_3527,360.0,40634.0
user_3528,0.0,23199.0
user_3529,0.0,6829.0
user_3530,395.0,145.0
user_3531,0.0,9827.0
user_3532,0.0,159362.0
user_3533,3225.0,62883.0
user_3534,0.0,0.0
user_3535,6950.0,29162.0
user_3536,750.0,0.0
user_3537,0.0,44165.0
user_3538,0.0,3110.0
user_3539,0.0,0.0
user_3540,0.0,5688.0
user_3541,0.0,5666.0
user_3542,0.0,18235.0
user_3543,0.0,2084.0
user_3544,0.0,0.0
user_3545,0.0,18120.0
user_3546,0.0,0.0
user_3547,496.0,3476.0
user_3548,0.0,0.0
user_3549,0.0,0.0
user_3550,10.0,1479.0
user_3551,0.0,0.0
user_3552,18063.0,10548.0
user_3553,0.0,296.0
user_3554,0.0,2198.0
user_3555,0.0,3758.0
user_3556,0.0,21838.0
user_3557,0.0,10182.0
user_3558,0.0,6269.0
user_3559,0.0,0.0
user_3560,0.0,4364.0
user_3561,0.0,0.0
user_3562,0.0,21563.0
user_3563,1380.0,21510.0
user_3564,0.0,0.0
user_3565,0.0,0.0
user_3566,0.0,8607.0
user_3567,0.0,0.0
user_3568,0.0,888.0
user_3569,0.0,5839.0
user_3570,5439.0,37479.0
user_3571,0.0,0.0
user_3572,0.0,6898.0
user_3573,240.0,2480.0
user_3574,0.0,0.0
user_3575,0.0,9703.0
user_3576,0.0,0.0
user_3577,1320.0,7265.0
user_3578,0.0,1436.0
user_3579,0.0,12552.0
user_3580,0.0,22801.0
user_3581,0.0,0.0
user_3582,0.0,1132.0
user_3583,3767.0,9725.0
user_3584,0.0,11504.0
user_3585,0.0,0.0
user_3586,499.0,59495.0
user_3587,16418.0,6974.0
user_3588,4368.0,80996.0
user_3589,398.0,1407.0
user_3590,0.0,4070.0
user_3591,0.0,0.0
user_3592,251.0,0.0
user_3593,2053.0,24706.0
user_3594,27715.0,76337.0
user_3595,0.0,0.0
user_3596,0.0,1256.0
user_3597,0.0,0.0
user_3598,0.0,0.0
user_3599,1.0,0.0
user_3600,0.0,274.0
user_3601,0.0,0.0
user_3602,0.0,0.0
user_3603,0.0,3230.0
user_3604,0.0,578.0
user_3605,0.0,0.0
user_3606,0.0,17084.0
user_3607,0.0,0.0
user_3608,0.0,473.0
user_3609,0.0,2564.0
user_3610,0.0,2416.0
user_3611,0.0,0.0
user_3612,300.0,9579.0
user_3613,0.0,1529.0
user_3614,0.0,6007.0
user_3615,0.0,0.0
user_3616,0.0,12167.0
user_3617,0.0,0.0
user_3618,0.0,0.0
user_3619,32080.0,27231.0
user_3620,0.0,4382.0
user_3621,0.0,290.0
user_3622,0.0,19063.0
user_3623,2315.0,1148.0
user_3624,0.0,1446.0
user_3625,6146.0,2932.0
user_3626,0.0,16052.0
user_3627,0.0,2276.0
user_3628,0.0,39578.0
user_3629,0.0,0.0
user_3630,0.0,0.0
user_3631,200.0,10985.0
user_3632,0.0,174800.0
user_3633,0.0,16738.0
user_3634,1099.0,6450.0
user_3635,5667.0,0.0
user_3636,0.0,0.0
user_3637,0.0,17329.0
user_3638,250.0,4482.0
user_3639,0.0,813.0
user_3640,197.0,4454.0
user_3641,4310.0,3443.0
user_3642,1500.0,0.0
user_3643,0.0,20285.0
user_3644,925.0,0.0
user_3645,0.0,0.0
user_3646,0.0,5258.0
user_3647,20170.0,190478.0
user_3648,0.0,1364.0
user_3649,0.0,1142.0
user_3650,0.0,17331.0
user_3651,0.0,9681.0
user_3652,0.0,10484.0
user_3653,0.0,0.0
user_3654,0.0,2978.0
user_3655,0.0,0.0
user_3656,0.0,0.0
user_3657,0.0,0.0
user_3658,0.0,16568.0
user_3659,0.0,0.0
user_3660,0.0,16078.0
user_3661,750.0,34126.0
user_3662,4396.0,6132.0
user_3663,0.0,12739.0
user_3664,0.0,0.0
user_3665,1800.0,7635.0
user_3666,0.0,1326.0
user_3667,0.0,11763.0
user_3668,500.0,6613.0
user_3669,0.0,858.0
user_3670,0.0,0.0
user_3671,0.0,0.0
user_3672,0.0,2576.0
user_3673,0.0,11826.0
user_3674,0.0,468.0
user_3675,0.0,206.0
user_3676,400.0,2174.0
user_3677,0.0,0.0
user_3678,0.0,0.0
user_3679,0.0,3482.0
user_3680,300.0,0.0
user_3681,0.0,0.0
user_3682,10980.0,2600.0
user_3683,0.0,0.0
user_3684,0.0,0.0
user_3685,501.0,6250.0
user_3686,0.0,18841.0
user_3687,0.0,0.0
user_3688,0.0,0.0
user_3689,0.0,0.0
user_3690,0.0,9670.0
user_3691,0.0,28384.0
user_3692,389.0,0.0
user_3693,0.0,49000.0
user_3694,0.0,0.0
user_3695,0.0,5886.0
user_3696,7254.0,14066.0
user_3697,0.0,10565.0
user_3698,0.0,3926.0
user_3699,0.0,7548.0
user_3700,0.0,0.0
user_3701,21730.0,11220.0
user_3702,2730.0,42052.0
user_3703,0.0,3206.0
user_3704,0.0,0.0
user_3705,0.0,1682.0
user_3706,0.0,0.0
user_3707,10045.0,38166.0
user_3708,0.0,3014.0
user_3709,0.0,0.0
user_3710,0.0,0.0
user_3711,0.0,13869.0
user_3712,0.0,0.0
user_3713,0.0,0.0
user_3714,0.0,2324.0
user_3715,4204.0,57187.0
user_3716,0.0,116.0
user_3717,0.0,0.0
user_3718,822.0,3296.0
user_3719,0.0,5380.0
user_3720,0.0,94748.0
user_3721,0.0,2654.0
user_3722,4310.0,3980.0
user_3723,0.0,0.0
user_3724,0.0,0.0
user_3725,0.0,0.0
user_3726,0.0,4388.0
user_3727,0.0,0.0
user_3728,0.0,0.0
user_3729,0.0,12501.0
user_3730,27600.0,19901.0
user_3731,0.0,0.0
user_3732,0.0,4712.0
user_3733,0.0,0.0
user_3734,0.0,0.0
user_3735,0.0,0.0
user_3736,0.0,2660.0
user_3737,0.0,23425.0
user_3738,654.0,7774.0
user_3739,0.0,1298.0
user_3740,0.0,0.0
user_3741,0.0,0.0
user_3742,0.0,4366.0
user_3743,0.0,12877.0
user_3744,0.0,23976.0
user_3745,0.0,0.0
user_3746,0.0,22311.0
user_3747,1900.0,65346.0
user_3748,0.0,653.0
user_3749,0.0,19607.0
user_3750,0.0,18081.0
user_3751,0.0,13786.0
user_3752,0.0,47574.0
user_3753,1000.0,275644.0
user_3754,0.0,0.0
user_3755,0.0,0.0
user_3756,0.0,3068.0
user_3757,0.0,0.0
user_3758,0.0,693.0
user_3759,0.0,51911.0
user_3760,0.0,0.0
user_3761,0.0,991.0
user_3762,0.0,9472.0
user_3763,0.0,18561.0
user_3764,0.0,1682.0
user_3765,0.0,0.0
user_3766,0.0,19519.0
user_3767,0.0,678.0
user_3768,0.0,0.0
user_3769,1600.0,38841.0
user_3770,0.0,4016.0
user_3771,0.0,0.0
user_3772,0.0,3812.0
user_3773,0.0,6142.0
user_3774,0.0,363.0
user_3775,363.0,0.0
user_3776,0.0,0.0
user_3777,728.0,26321.0
user_3778,5697.0,28854.0
user_3779,0.0,3284.0
user_3780,0.0,0.0
user_3781,0.0,7184.0
user_3782,0.0,0.0
user_3783,493.0,4238.0
user_3784,1850.0,43903.0
user_3785,0.0,0.0
user_3786,0.0,0.0
user_3787,0.0,7206.0
user_3788,0.0,0.0
user_3789,0.0,0.0
user_3790,1339.0,0.0
user_3791,0.0,0.0
user_3792,0.0,31251.0
user_3793,0.0,1838.0
user_3794,0.0,2409.0
user_3795,1686.0,24901.0
user_3796,0.0,0.0
user_3797,0.0,14748.0
user_3798,0.0,0.0
user_3799,0.0,0.0
user_3800,0.0,8944.0
user_3801,0.0,3656.0
user_3802,0.0,4088.0
user_3803,0.0,0.0
user_3804,0.0,0.0
user_3805,0.0,0.0
user_3806,0.0,0.0
user_3807,0.0,19327.0
user_3808,3405.0,39565.0
user_3809,0.0,0.0
user_3810,0.0,0.0
user_3811,0.0,0.0
user_3812,0.0,0.0
user_3813,0.0,0.0
user_3814,0.0,4226.0
user_3815,600.0,0.0
user_3816,0.0,0.0
user_3817,0.0,0.0
user_3818,0.0,0.0
user_3819,0.0,20710.0
user_3820,0.0,36.0
user_3821,0.0,1794.0
user_3822,0.0,3164.0
user_3823,0.0,0.0
user_3824,11704.0,11948.0
user_3825,0.0,4391.0
user_3826,0.0,14241.0
user_3827,0.0,1598.0
user_3828,0.0,0.0
user_3829,0.0,0.0
user_3830,14135.0,8952.0
user_3831,0.0,101856.0
user_3832,0.0,0.0
user_3833,0.0,0.0
user_3834,0.0,0.0
user_3835,1500.0,8625.0
user_3836,0.0,5457.0
user_3837,4848.0,56037.0
user_3838,0.0,4706.0
user_3839,13664.0,18453.0
user_3840,0.0,0.0
user_3841,0.0,6872.0
user_3842,0.0,4340.0
user_3843,520.0,19178.0
user_3844,0.0,633.0
user_3845,537.0,9138.0
user_3846,4276.0,31535.0
user_3847,0.0,0.0
user_3848,400.0,355196.0
user_3849,0.0,0.0
user_3850,6500.0,9522.0
user_3851,2742.0,27834.0
user_3852,0.0,3386.0
user_3853,534.0,24037.0
user_3854,0.0,10798.0
user_3855,0.0,0.0
user_3856,0.0,0.0
user_3857,1821.0,18938.0
user_3858,5580.0,161.0
user_3859,0.0,21596.0
user_3860,0.0,0.0
user_3861,0.0,6557.0
user_3862,0.0,26291.0
user_3863,85.0,7776.0
user_3864,0.0,7363.0
user_3865,0.0,14565.0
user_3866,0.0,7612.0
user_3867,143.0,0.0
user_3868,0.0,0.0
user_3869,0.0,0.0
user_3870,0.0,8537.0
user_3871,0.0,0.0
user_3872,400.0,9699.0
user_3873,0.0,4352.0
user_3874,0.0,0.0
user_3875,0.0,4334.0
user_3876,0.0,12926.0
user_3877,0.0,3602.0
user_3878,0.0,0.0
user_3879,0.0,0.0
user_3880,0.0,5494.0
user_3881,0.0,1682.0
user_3882,0.0,2940.0
user_3883,0.0,0.0
user_3884,0.0,1346.0
user_3885,73153.0,12366.0
user_3886,0.0,0.0
user_3887,0.0,4907.0
user_3888,0.0,6513.0
user_3889,0.0,0.0
user_3890,1200.0,16730.0
user_3891,0.0,7620.0
user_3892,0.0,0.0
user_3893,0.0,0.0
user_3894,3900.0,0.0
user_3895,0.0,1270.0
user_3896,0.0,3860.0
user_3897,3150.0,5523.0
user_3898,19955.0,17655.0
user_3899,350.0,17050.0
user_3900,0.0,6678.0
user_3901,0.0,24608.0
user_3902,0.0,0.0
user_3903,0.0,14951.0
user_3904,0.0,13039.0
user_3905,520.0,18258.0
user_3906,0.0,699.0
user_3907,0.0,6579.0
user_3908,0.0,918.0
user_3909,454.0,0.0
user_3910,11.0,0.0
user_3911,0.0,5446.0
user_3912,0.0,0.0
user_3913,0.0,12772.0
user_3914,0.0,0.0
user_3915,240.0,26249.0
user_3916,0.0,0.0
user_3917,0.0,993.0
user_3918,4000.0,33980.0
user_3919,185.0,30604.0
user_3920,0.0,3722.0
user_3921,0.0,4280.0
user_3922,6000.0,32.0
user_3923,24.0,19786.0
user_3924,0.0,0.0
user_3925,0.0,0.0
user_3926,0.0,20701.0
user_3927,0.0,144.0
user_3928,0.0,0.0
user_3929,0.0,1106.0
user_3930,0.0,3278.0
user_3931,0.0,928.0
user_3932,0.0,0.0
user_3933,0.0,0.0
user_3934,0.0,3314.0
user_3935,0.0,0.0
user_3936,0.0,0.0
user_3937,0.0,34671.0
user_3938,19882.0,18133.0
user_3939,0.0,0.0
user_3940,0.0,12761.0
user_3941,0.0,0.0
user_3942,0.0,0.0
user_3943,0.0,0.0
user_3944,0.0,0.0
user_3945,0.0,0.0
user_3946,0.0,5516.0
user_3947,0.0,0.0
user_3948,0.0,163.0
user_3949,0.0,0.0
user_3950,860.0,638.0
user_3951,12200.0,30832.0
user_3952,0.0,4184.0
user_3953,0.0,0.0
user_3954,0.0,0.0
user_3955,0.0,3962.0
user_3956,0.0,563.0
user_3957,0.0,0.0
user_3958,0.0,4090.0
user_3959,0.0,0.0
user_3960,0.0,2798.0
user_3961,0.0,3254.0
user_3962,600.0,1905.0
user_3963,0.0,16030.0
user_3964,0.0,2101.0
user_3965,0.0,12112.0
user_3966,0.0,0.0
user_3967,0.0,6635.0
user_3968,0.0,27551.0
user_3969,0.0,2286.0
user_3970,313.0,23882.0
user_3971,0.0,0.0
user_3972,0.0,0.0
user_3973,1540.0,34595.0
user_3974,1252.0,97012.0
user_3975,0.0,5193.0
user_3976,0.0,19.0
user_3977,4018.0,32225.0
user_3978,3271.0,41883.0
user_3979,0.0,5270.0
user_3980,0.0,0.0
user_3981,0.0,4382.0
user_3982,0.0,2462.0
user_3983,0.0,0.0
user_3984,0.0,1903.0
user_3985,130.0,14025.0
user_3986,0.0,3481.0
user_3987,0.0,0.0
user_3988,0.0,0.0
user_3989,0.0,0.0
user_3990,1870.0,49600.0
user_3991,357.0,502.0
user_3992,2907.0,53403.0
user_3993,0.0,4766.0
user_3994,0.0,0.0
user_3995,8945.0,16015.0
user_3996,0.0,0.0
user_3997,1200.0,40311.0
user_3998,0.0,1365.0
user_3999,0.0,13116.0
user_4000,12237.0,36763.0
user_4001,0.0,25043.0
user_4002,0.0,0.0
user_4003,1315.0,41352.0
user_4004,0.0,0.0
user_4005,0.0,3562.0
user_4006,250.0,33800.0
user_4007,0.0,7292.0
user_4008,11755.0,13113.0
user_4009,0.0,0.0
user_4010,0.0,3098.0
user_4011,0.0,0.0
user_4012,0.0,10044.0
user_4013,0.0,5786.0
user_4014,0.0,0.0
user_4015,500.0,7205.0
user_4016,0.0,43711.0
user_4017,0.0,0.0
user_4018,0.0,1484.0
user_4019,0.0,0.0
user_4020,1000.0,21966.0
user_4021,0.0,14158.0
user_4022,0.0,28571.0
user_4023,0.0,0.0
user_4024,0.0,5029.0
user_4025,0.0,0.0
user_4026,0.0,0.0
user_4027,0.0,0.0
user_4028,0.0,0.0
user_4029,0.0,5292.0
user_4030,0.0,33992.0
user_4031,0.0,22786.0
user_4032,0.0,5755.0
user_4033,0.0,938.0
user_4034,2224.0,4984.0
user_4035,0.0,0.0
user_4036,0.0,1.0
user_4037,584.0,10089.0
user_4038,0.0,0.0
user_4039,498.0,8350.0
user_4040,0.0,1256.0
user_4041,0.0,0.0
user_4042,0.0,3104.0
user_4043,0.0,3193.0
user_4044,0.0,0.0
user_4045,760.0,323.0
user_4046,0.0,0.0
user_4047,0.0,4272.0
user_4048,0.0,21413.0
user_4049,0.0,0.0
user_4050,240.0,39187.0
user_4051,0.0,27152.0
user_4052,0.0,4538.0
user_4053,0.0,17026.0
user_4054,0.0,0.0
user_4055,0.0,3980.0
user_4056,0.0,0.0
user_4057,0.0,31286.0
user_4058,0.0,0.0
user_4059,0.0,3302.0
user_4060,0.0,0.0
user_4061,0.0,0.0
user_4062,0.0,17662.0
user_4063,12700.0,0.0
user_4064,0.0,0.0
user_4065,0.0,12530.0
user_4066,0.0,2004.0
user_4067,0.0,0.0
user_4068,0.0,1992.0
user_4069,483.0,24348.0
user_4070,0.0,0.0
user_4071,0.0,523.0
user_4072,0.0,793.0
user_4073,0.0,3668.0
user_4074,0.0,0.0
user_4075,0.0,9408.0
user_4076,1119.0,34386.0
user_4077,1200.0,7938.0
user_4078,1400.0,44345.0
user_4079,0.0,13036.0
user_4080,0.0,9895.0
user_4081,4000.0,48068.0
user_4082,0.0,0.0
user_4083,0.0,197905.0
user_4084,0.0,0.0
user_4085,0.0,2816.0
user_4086,0.0,308.0
user_4087,4489.0,10122.0
user_4088,46.0,13278.0
user_4089,0.0,5248.0
user_4090,0.0,0.0
user_4091,0.0,0.0
user_4092,10.0,8275.0
user_4093,0.0,0.0
user_4094,535.0,5264.0
user_4095,0.0,2336.0
user_4096,0.0,0.0
user_4097,0.0,3150.0
user_4098,12380.0,7554.0
user_4099,0.0,0.0
user_4100,0.0,2594.0
user_4101,0.0,7.0
user_4102,0.0,98937.0
user_4103,0.0,38306.0
user_4104,0.0,8743.0
user_4105,0.0,4076.0
user_4106,0.0,2496.0
user_4107,0.0,0.0
user_4108,0.0,1410.0
user_4109,0.0,0.0
user_4110,0.0,7920.0
user_4111,0.0,14224.0
user_4112,0.0,3680.0
user_4113,0.0,0.0
user_4114,0.0,0.0
user_4115,0.0,5105.0
user_4116,0.0,20956.0
user_4117,0.0,0.0
user_4118,0.0,14295.0
user_4119,0.0,816.0
user_4120,2500.0,703.0
user_4121,0.0,1502.0
user_4122,0.0,0.0
user_4123,500.0,7650.0
user_4124,2900.0,2538.0
user_4125,1220.0,1332.0
user_4126,0.0,8682.0
user_4127,0.0,0.0
user_4128,0.0,4760.0
user_4129,12195.0,40928.0
user_4130,0.0,25406.0
user_4131,0.0,8427.0
user_4132,0.0,4046.0
user_4133,0.0,15772.0
user_4134,542.0,10773.0
user_4135,0.0,0.0
user_4136,0.0,0.0
user_4137,0.0,0.0
user_4138,0.0,913.0
user_4139,0.0,2954.0
user_4140,200.0,0.0
user_4141,0.0,0.0
user_4142,4000.0,360843.0
user_4143,0.0,5030.0
user_4144,0.0,0.0
user_4145,1570.0,38697.0
user_4146,0.0,1412.0
user_4147,0.0,4646.0
user_4148,0.0,0.0
user_4149,0.0,1166.0
user_4150,0.0,4720.0
user_4151,0.0,5880.0
user_4152,0.0,0.0
user_4153,0.0,0.0
